"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrezid"
"ENSG00000110934",1008.21659169351,2.57851006023361,0.391672366047643,4.03017980605147,5.57342027472988e-05,0.0111457548182374,"BIN2",51411
"ENSG00000214215",8.64189361797176,4.77794549864437,0.938457247597227,4.02569803613027,5.68065487046606e-05,0.0112869114868221,"C12orf74",338809
"ENSG00000035720",203.54518455685,4.53988454549099,0.880641300978207,4.01966673781814,5.82805231261554e-05,0.0115055466071552,"STAP1",26228
"ENSG00000134061",332.793851427401,3.67243279269788,0.665354920676012,4.01655223347961,5.90557792258396e-05,0.0115843365147655,"CD180",4064
"ENSG00000236320",25.3827063748978,3.12588205906968,0.529494249416967,4.01492945657203,5.94635774160096e-05,0.0115905050232965,"SLFN14",342618
"ENSG00000102575",687.999924679508,2.5313122165974,0.382581795984594,4.00257469819359,6.26568760698191e-05,0.0121361246058001,"ACP5",54
"ENSG00000007968",159.08576455049,2.61852601984919,0.405119950381399,3.99517727607694,6.46458623526355e-05,0.0124431163929632,"E2F2",1870
"ENSG00000245954",38.7918131980304,3.82424766329589,0.708230086222885,3.98775442929585,6.67016540466716e-05,0.0125256758516789,"RP11-18H21.1",100996286
"ENSG00000204282",1032.11956134914,2.44532368534174,0.362099480531053,3.99150996632758,6.56539287306345e-05,0.0125256758516789,"TNRC6C-AS1",100131096
"ENSG00000015285",1081.68582818494,2.69140809749722,0.424126466131271,3.98798054958853,6.66381256163329e-05,0.0125256758516789,"WAS",7454
"ENSG00000078589",214.766031029439,3.43968148334005,0.611737758815887,3.98811655514354,6.65999424769646e-05,0.0125256758516789,"P2RY10",27334
"ENSG00000113263",1321.37933317512,3.06729332932462,0.519951549638343,3.97593454767574,7.01034061745184e-05,0.0130846945451918,"ITK",3702
"ENSG00000143869",49.0776105034299,3.29191516491961,0.576762644812709,3.97375798438516,7.0747450703421e-05,0.0131253568633329,"GDF7",151449
"ENSG00000253435",3.72016879831011,5.57090789627296,1.15188393808538,3.96820178243872,7.24170056264509e-05,0.0133546498339989,"IGKV2-4",NA
"ENSG00000006074",330.996819940003,4.1231673002868,0.787468904023778,3.96608333907302,7.30633248075073e-05,0.0133936381791476,NA,NA
"ENSG00000242258",60.1458517230149,3.56598574568193,0.647472673631581,3.96307960193855,7.3989097604618e-05,0.01348309017118,"LINC00996",285972
"ENSG00000260719",81.2495764575674,3.59906684967071,0.65636040443319,3.9598166374999,7.50073328335143e-05,0.0135882401721985,"AC009133.17",NA
"ENSG00000214900",154.904834168552,2.66608608950253,0.421363214521806,3.9540378278947,7.68432523765625e-05,0.0137279795339332,"LINC01588",283551
"ENSG00000171241",117.306319377825,2.77370204216484,0.448665149643864,3.95328686342755,7.70849287750543e-05,0.0137279795339332,"SHCBP1",79801
"ENSG00000234965",9.21672749981579,4.16225834292575,0.799925599694915,3.95319057688841,7.71159677686282e-05,0.0137279795339332,"SHISA8",440829
"ENSG00000135898",54.0892520673773,3.22958178426945,0.564297829332192,3.95107276401898,7.78016631357686e-05,0.013770447239036,"GPR55",9290
"ENSG00000141524",4266.50702455836,2.25302321456248,0.317303489850108,3.94897394653428,7.84868925651094e-05,0.0138123476018724,"TMC6",11322
"ENSG00000180549",78.6496737321747,2.90032913292719,0.482066324217503,3.94204912780795,8.07884228934122e-05,0.0141365969309569,"FUT7",2529
"ENSG00000012124",3020.37179514422,3.33895841534082,0.593795617463301,3.93899575300483,8.18233784547196e-05,0.0142368055721469,"CD22",100847070
"ENSG00000144554",515.101917284118,2.10088077821503,0.280088620319531,3.93047306584294,8.477889076191e-05,0.0146681769595199,"FANCD2",2177
"ENSG00000211924",6.08169451229168,5.62071197578592,1.17607197706778,3.9289363796478,8.5322406845617e-05,0.0146797439308629,"IGHD3-9",NA
"ENSG00000224614",14.9801988791973,3.09623715309626,0.534461428679168,3.92214861655547,8.77628291086152e-05,0.0150157324892112,"TNK2-AS1",NA
"ENSG00000128815",1278.03614683807,3.1039376007342,0.537270868537797,3.91597185691483,9.00407519354823e-05,0.0153203593224146,"WDFY4",NA
"ENSG00000143228",71.6676611871478,2.7282420991093,0.442082344247037,3.90932169447498,9.25556422211868e-05,0.015576153625606,"NUF2",83540
"ENSG00000261416",37.5301305642252,3.62288221798151,0.670821823000358,3.9099536241237,9.23138427084192e-05,0.015576153625606,"RP11-455F5.5",NA
"ENSG00000271680",44.3109778594351,4.00973393661466,0.770721967135437,3.90508388881275,9.41927045568575e-05,0.015765503925204,"RP11-564A8.8",NA
"ENSG00000069493",1293.27624181241,2.23691989761101,0.317006062639862,3.90188088931355,9.54481247673991e-05,0.0158822850106861,"CLEC2D",29121
"ENSG00000244620",12.0363348025074,4.48914300610268,0.894495492706247,3.90068260215204,9.59218434259053e-05,0.0158822850106861,"AL122127.25",NA
"ENSG00000179873",10.1168731364245,4.71272497643323,0.952236228276919,3.89895371146658,9.6609239138586e-05,0.0159105600949253,"NLRP11",204801
"ENSG00000254750",19.6358325637377,4.02163345634945,0.777372747593386,3.88698145864248,0.000101498503533696,0.0165496999058924,"CASP1P2",NA
"ENSG00000259772",181.695690108243,2.82611717939122,0.469822605303585,3.8868227258057,0.000101564869377331,0.0165496999058924,"RP11-16E12.2",NA
"ENSG00000089012",284.897490940494,3.15788599206191,0.555860615965116,3.88206311093882,0.000103573986908801,0.0167882530254228,"SIRPG",55423
"ENSG00000173585",11.57400124615,3.46803022904656,0.63671102719365,3.87621719059049,0.000106092991491062,0.0170174263486991,"CCR9",10803
"ENSG00000196092",581.205249356956,4.88030597501578,1.00083605693027,3.87706452834777,0.000105724325318399,0.0170174263486991,"PAX5",5079
"ENSG00000125910",476.206390542195,2.31537979129116,0.339718722419503,3.87196732026696,0.000107960429676219,0.0172272401696296,"S1PR4",8698
"ENSG00000188452",424.904511913331,2.54260313098144,0.399135952446245,3.86485637669835,0.000111154586596907,0.0176455041413656,"CERKL",375298
"ENSG00000011590",146.731569879988,2.54402697266307,0.400783738850349,3.85251900960882,0.000116908897451766,0.0184638118708822,"ZBTB32",27033
"ENSG00000223823",11.8973467822429,2.67163280979238,0.434807325676058,3.84453690423281,0.000120780308613273,0.0188815795145329,"LINC01342",254099
"ENSG00000146094",1215.99468569112,2.48095435284818,0.385200842602938,3.84462905854736,0.000120734930981798,0.0188815795145329,"DOK3",79930
"ENSG00000240505",206.286689072777,4.63892291102136,0.947667218671201,3.83987420829411,0.000123097366974639,0.0191466141955453,"TNFRSF13B",23495
"ENSG00000253522",155.10251091921,2.99034700121661,0.518587292644287,3.83801730094039,0.000124031745207397,0.0191950033022724,"MIR3142HG",107075116
"ENSG00000174123",531.913483721719,3.9858743647281,0.778662084824541,3.83462149104245,0.00012575780209592,0.0192684727917814,"TLR10",81793
"ENSG00000137078",231.645695392835,3.05104187873954,0.534714741626288,3.83576834351243,0.000125172351888136,0.0192684727917814,"SIT1",27240
"ENSG00000253823",2.69473617334128,5.1544804897632,1.08406658175769,3.83231118795966,0.000126945021104653,0.0193540881928713,"IGLV1-62",NA
"ENSG00000272053",36.4157362248626,2.88290889231604,0.491879434527158,3.82798864954799,0.000129194712824774,0.0195529220381028,"RP11-367G6.3",NA
"ENSG00000182502",14.7316112721155,3.7027256537487,0.706157132306192,3.82737145898682,0.000129518982231158,0.0195529220381028,NA,NA
"ENSG00000066294",1333.86458605995,2.92709540421096,0.503848871443046,3.82474887497846,0.000130905450539799,0.0196658300501179,"CD84",8832
"ENSG00000173559",1421.0822480614,2.02667219799649,0.268700346599369,3.82088155445237,0.000132975507707086,0.0198798384022094,"NABP1",64859
"ENSG00000141506",1215.0803772476,2.69283859976738,0.443930168952833,3.81329929380682,0.000137123888853938,0.020400987463936,"PIK3R5",23533
"ENSG00000125726",37.204387822227,3.22223402326348,0.583132603989038,3.81085538359857,0.000138486768402841,0.0205046971466457,"CD70",970
"ENSG00000112182",610.487451974726,2.27380196857885,0.335313855648072,3.79883487402252,0.000145377905844263,0.021323167623681,"BACH2",60468
"ENSG00000103522",173.90814081142,2.87096533586267,0.492515058858328,3.79879823410812,0.000145399396076663,0.021323167623681,"IL21R",50615
"ENSG00000136490",2424.91132282488,2.70913785803532,0.450469393847759,3.79412648534551,0.00014816413544223,0.0216256439773193,"LIMD2",80774
"ENSG00000226397",2.53810323461628,5.03227980366863,1.06353961127317,3.79137717197157,0.000149814235823654,0.0217633444370805,"C12orf77",NA
"ENSG00000116852",1364.61879175488,2.6007961355375,0.423212632895381,3.78248665354283,0.00015526942102915,0.0224499171804448,"KIF21B",23046
"ENSG00000224478",6.0447515040212,3.90741673712905,0.769045881711354,3.78055042783559,0.000156482019233057,0.0225195175061704,"RP11-13P5.1",NA
"ENSG00000197549",32.6026213218084,5.30416667866181,1.14073338797241,3.77315744769442,0.000161194489394327,0.0230897985575678,"PRAMENP",649179
"ENSG00000273445",36.9134803400169,3.53161577210097,0.671966308542051,3.76747426160957,0.000164907536623355,0.023512302802729,"RP11-1399P15.1",NA
"ENSG00000255518",70.1887647973096,4.15507239622564,0.838140900322153,3.7643699227814,0.000166969555153722,0.023692110588765,"RP11-148O21.4",NA
"ENSG00000132744",47.571045655863,3.4902319981029,0.661720594412768,3.76326809098758,0.000167707247730323,0.023692110588765,"ACY3",91703
"ENSG00000164512",113.403539360445,4.03864566005965,0.808026332517936,3.76057751805037,0.000169521530930332,0.0238390620459427,"ANKRD55",79722
"ENSG00000262312",27.6072272100428,2.66656606279111,0.443466219958335,3.75804511772664,0.000171246008662322,0.0239721060398797,"LA16c-390H2.4",NA
"ENSG00000253755",3316.44055767631,4.29980232606647,0.880933556625331,3.745801600188,0.000179818666123623,0.0250582600027567,"IGHGP",NA
"ENSG00000122122",1574.41023717728,2.78599462297162,0.477213561232272,3.74254792416163,0.000182163777242615,0.0252707110258596,"SASH3",54440
"ENSG00000117009",82.3590568983246,2.6285881614898,0.43613781205724,3.73411365964311,0.000188377413963911,0.0260155121876528,"KMO",8564
"ENSG00000271856",210.595397621767,4.17264695532949,0.850062443967245,3.73225164556468,0.000189775771243677,0.0260916269062121,"LINC01215",101929623
"ENSG00000134516",1926.54826361027,2.69441288719142,0.454302521308533,3.7297017025373,0.000191706591608895,0.0262399462301295,"DOCK2",1794
"ENSG00000267654",3.14347372523006,4.33017456513979,0.893380871059024,3.72760898852934,0.000193304974987196,0.0263416518348703,"RP11-973H7.4",100996324
"ENSG00000163376",193.595982656933,2.65403133459542,0.44487027518489,3.71800820791634,0.000200799747602364,0.027242422144978,"KBTBD8",84541
"ENSG00000162676",298.521679142736,2.43430388290661,0.386537884692062,3.7106424485384,0.000206733926576251,0.0278321311027288,"GFI1",2672
"ENSG00000167984",1382.96104147521,2.1903381537448,0.320813584024952,3.710373291588,0.000206953859873524,0.0278321311027288,"NLRC3",197358
"ENSG00000211626",2.09121860845526,5.05301718365034,1.09337356000096,3.70689152538751,0.000209818758287028,0.0280757322507705,"IGKV6D-41",NA
"ENSG00000109805",87.7337106710769,2.81021006664797,0.488836770839187,3.7030971781038,0.000212983249821346,0.0280757322507705,"NCAPG",64151
"ENSG00000134028",220.40267135951,4.22046491247611,0.869642425268923,3.70320584518429,0.000212892001255615,0.0280757322507705,"ADAMDEC1",27299
"ENSG00000184293",85.2884207022365,3.29031819653514,0.618145831742958,3.70514218315964,0.000211272186332556,0.0280757322507705,"CLECL1",160365
"ENSG00000251002",14.4871691398462,3.25942615629268,0.610211672125673,3.70269245821202,0.000213323419381118,0.0280757322507705,"AE000661.37",NA
"ENSG00000168685",4195.32709941754,3.07124190190983,0.561234186915036,3.69051271323104,0.000223802502573128,0.0289631571216319,"IL7R",3575
"ENSG00000260682",517.28110335594,2.13188921266204,0.306704838438453,3.69048371856441,0.000223828015551787,0.0289631571216319,"RN7SKP176",NA
"ENSG00000267521",6.00794489173713,5.39828842729119,1.19118194349186,3.69237331989598,0.000222171014422923,0.0289631571216319,"RP11-87G24.6",NA
"ENSG00000105369",2535.58644410881,4.62771455025339,0.982583828955366,3.69201532057595,0.000222484059010164,0.0289631571216319,"CD79A",973
"ENSG00000251039",233.00836321849,5.22294733658966,1.14735353572751,3.6805981810236,0.000232687441317332,0.0299835779508363,"IGKV2D-40",NA
"ENSG00000240143",6.00939313908332,3.50108406746425,0.681297781031763,3.67105858421642,0.000241547961195429,0.0309956356705652,"RP4-753P9.3",NA
"ENSG00000230006",835.516958270264,3.37377006725328,0.64703899644239,3.66866615506169,0.000243819213206653,0.0311572626934659,"ANKRD36BP2",645784
"ENSG00000257221",13.1120283655057,3.69588344522487,0.735645203340045,3.66465170028265,0.000247675404477202,0.0315192538499354,"MIR4496",100616240
"ENSG00000232698",4.84693017535652,4.0840830862336,0.843596412959883,3.65587505927465,0.000256306172305382,0.0324833793764973,"AP001058.3",NA
"ENSG00000235101",4.90322306309286,4.10685423857224,0.850393524517243,3.65343120449554,0.000258759140659387,0.0326598576019965,"SETP9",NA
"ENSG00000211939",438.753028176111,5.41502599802598,1.20926012069036,3.65101430410643,0.000261206690096454,0.0327007416052866,NA,NA
"ENSG00000159958",207.520879940935,4.26829178658723,0.894992547062392,3.65175307583806,0.000260456256051189,0.0327007416052866,"TNFRSF13C",100616259
"ENSG00000263391",5.40314818946548,3.26822284848883,0.622040486470413,3.64642317955732,0.000265915925244605,0.0331555172054984,NA,NA
"ENSG00000106948",5150.21581388033,2.04194135304114,0.286258165496761,3.63986596236652,0.000272779998501215,0.0337529375842868,"AKNA",80709
"ENSG00000126860",430.129927568227,2.5146290311923,0.416135078450381,3.63975331479511,0.000272899355732293,0.0337529375842868,"EVI2A",2123
"ENSG00000205744",1858.55905167109,2.32115886440527,0.363309425830711,3.63645633851758,0.000276414469433552,0.0339152845224905,"DENND1C",79958
"ENSG00000160224",54.2398057543018,3.31795920251357,0.637378869214876,3.63670544235148,0.000276147409398162,0.0339152845224905,"AIRE",326
"ENSG00000183542",105.523264063457,2.544430966811,0.425281816399228,3.63154714651892,0.000281727174938384,0.0344299674864183,"KLRC4",8302
"ENSG00000167208",384.45912361387,2.76097105636209,0.486826737827116,3.61724391766554,0.000297756681674312,0.0362451087965367,"SNX20",124460
"ENSG00000120332",283.434484833157,-3.28528324128411,0.632397027020235,-3.61368435277446,0.000301876537457318,0.0364583989179334,"TNN",63923
"ENSG00000139618",113.831263595614,2.32957743609955,0.367894345824297,3.61401976189801,0.000301486067244122,0.0364583989179334,"BRCA2",675
"ENSG00000187621",66.6421385666602,4.18273945597374,0.881117066080629,3.61216412494557,0.00030365227263217,0.0365296056259881,"TCL6",27004
"ENSG00000196684",1255.40482452374,2.76462068205142,0.488746086308035,3.6105060101479,0.000305600219858605,0.0366208948287372,"HSH2D",84941
"ENSG00000128438",438.498715168188,4.32327479368825,0.921505405789441,3.60635409495102,0.000310529330425443,0.0370673325159395,"TBC1D27",NA
"ENSG00000234572",11.1241291319544,4.05828801712535,0.848263995809809,3.60534931605309,0.000311733329629051,0.0370673797397138,"AC007880.1",101927438
"ENSG00000239961",17.3013529837883,3.51794007889878,0.699173686312452,3.601308413334,0.000316619704721117,0.0375036040242164,"LILRA4",23547
"ENSG00000081237",4654.96228381068,2.64727253594259,0.457698179600482,3.59903667823296,0.000319398143611899,0.0376877571985274,"PTPRC",5788
"ENSG00000198821",811.776221237791,2.56482383712367,0.435446366031917,3.59360867190926,0.000326129536516199,0.0380945719110094,"CD247",919
"ENSG00000249667",2.05409843935163,5.03971129835268,1.12387123941407,3.59446096374776,0.000325063875931924,0.0380945719110094,"LINC01259",NA
"ENSG00000211940",840.017038046029,5.42268671424898,1.23082581364227,3.59326775992886,0.000326556709566078,0.0380945719110094,NA,NA
"ENSG00000227777",5.65117637099096,4.25265332875188,0.90682824801202,3.58684606030134,0.000334701779816353,0.038897398916997,"RP4-738P11.3",NA
"ENSG00000113249",14.025197094057,3.77648778659766,0.774549771693521,3.58464735006891,0.000337533962068686,0.0390790730444711,"HAVCR1",26762
"ENSG00000229754",69.5752259517165,3.1492868185241,0.600074955891309,3.58169724869072,0.000341369255290386,0.0393750897197679,"CXCR2P1",NA
"ENSG00000171848",220.231386274752,3.02842780094533,0.566863280431918,3.5783369129145,0.000345787529806468,0.0397358901322754,"RRM2",6241
"ENSG00000250850",17.1592934985281,4.29355569349777,0.921488116749533,3.57417055481464,0.000351339869280401,0.0399269887609909,"RP11-297B17.3",NA
"ENSG00000174083",170.054298384751,2.55316397505453,0.434414465782556,3.57530445551958,0.00034982056262714,0.0399269887609909,NA,NA
"ENSG00000167483",982.731893074511,3.79600057626614,0.782103745138685,3.5749740282478,0.000350262664466115,0.0399269887609909,"FAM129C",199786
"ENSG00000132704",786.205547357976,4.46984850538134,0.97154472932935,3.57147581643158,0.000354975330016498,0.0401735438413065,"FCRL2",79368
"ENSG00000102096",2233.21676504197,2.65229229342944,0.462744808629991,3.5706338841947,0.000356118370902253,0.0401735438413065,"PIM2",11040
"ENSG00000111863",67.3766641156815,2.67561225137019,0.469708701994791,3.56734342849959,0.000360618721351293,0.0405327546038532,"ADTRP",84830
"ENSG00000267702",65.4035657951569,2.3586232248817,0.381059100156332,3.56538716520433,0.000363319449040701,0.0405403951887916,"RP11-53B2.2",NA
"ENSG00000226751",14.9720457298594,3.55800669222958,0.717407706356156,3.56562477593412,0.000362990408394984,0.0405403951887916,"AF127936.5",NA
"ENSG00000168081",79.1359512934333,3.86280453747572,0.804377335435995,3.5590318266787,0.000372224427737543,0.0412352363346515,"PNOC",5368
"ENSG00000187808",39.3528581289472,2.84702332686783,0.518877059052496,3.55965501778132,0.000371342284420307,0.0412352363346515,"SOWAHD",347454
"ENSG00000020633",1012.56766878027,2.57245211788903,0.441942261905615,3.55804876209113,0.000373619964931135,0.0412414840859647,"RUNX3",864
"ENSG00000132681",9.90587147181065,2.94789047241652,0.547773439578485,3.5560148259752,0.000376522838789803,0.0412660991680056,"ATP1A4",480
"ENSG00000248302",13.9553417607123,5.58294003971696,1.28877184013734,3.55605227937676,0.000376469194547246,0.0412660991680056,"BNIP3P41",NA
"ENSG00000143185",41.3225731504627,3.02838355423952,0.571260452446409,3.55071586971059,0.000384184928471849,0.0419565363196721,"XCL2",6846
"ENSG00000213075",6.10444746828065,3.39336983823789,0.674261990246855,3.54961405634277,0.000385796300841848,0.0419836349011533,"RPL31P11",641311
"ENSG00000143851",1130.60169379128,2.71033653071216,0.481979872772217,3.54856421882261,0.000387337534257482,0.0420029367694636,"PTPN7",5778
"ENSG00000135426",432.127022356347,2.62176813100502,0.457526576509525,3.54464246290894,0.000393145981087884,0.0424832167703985,"TESPA1",9840
"ENSG00000073734",16.9788451297991,3.55386167501126,0.721487558909887,3.53971685786231,0.000400556528750394,0.0431326553004401,"ABCB11",8647
"ENSG00000082512",2433.4128744019,2.20409153360622,0.340771988719248,3.53342285594439,0.000410215786881304,0.0440188696466325,"TRAF5",7188
"ENSG00000051341",81.4090171047282,2.74244076355696,0.493478916736982,3.53093253725702,0.000414097350010472,0.044281097528724,"POLQ",10721
"ENSG00000231682",4.18578560374408,5.44824726471384,1.26048302635877,3.52900211402587,0.000417129798317714,0.0444510256013517,"AC097713.4",NA
"ENSG00000214402",153.230891005742,2.80823349487939,0.512866611702631,3.52573837644911,0.000422303930422745,0.0448472211904458,"LCNL1",401562
"ENSG00000226571",15.6933171467761,3.79155445731039,0.792367555524586,3.52305497347408,0.000426602864692199,0.0448629589197457,"RP11-445F6.2",NA
"ENSG00000177455",1343.98062989141,4.25669926255665,0.924149076934872,3.52399774434462,0.000425087867867616,0.0448629589197457,"CD19",930
"ENSG00000225783",2453.77042610775,2.65523319845704,0.469847122365142,3.52291866793785,0.000426822319170227,0.0448629589197457,"MIAT",440823
"ENSG00000160856",965.562496981805,3.79320587452737,0.793977518749553,3.51799113774208,0.000434826883975903,0.0453831274016167,"FCRL3",115352
"ENSG00000257094",1.93491599938185,3.9058534668821,0.826193320215068,3.51715923595905,0.000436192022303424,0.0453831274016167,"RP11-50I19.1",NA
"ENSG00000211931",6.57771637174372,5.75476672807609,1.35181852324653,3.51731141888559,0.000435941993775155,0.0453831274016167,"IGHD2-2",NA
"ENSG00000240907",7.99939024813769,3.8719758499288,0.818675480224414,3.50807605614564,0.000451359990840383,0.0468031435619909,NA,NA
"ENSG00000105122",2815.40779143908,2.42298301458074,0.405792852734635,3.50667342953743,0.000453745643376542,0.0468926328156623,"RASAL3",64926
"ENSG00000244720",25.1100665971159,2.67926235355244,0.479018157885136,3.50563402641432,0.000455521093676566,0.0469186726486863,"RP11-402J7.2",NA
"ENSG00000147570",15.6251421765211,3.836280247747,0.810179934509046,3.50080287962912,0.000463858806968625,0.0476181989273758,"DNAJC5B",85479
"ENSG00000112303",321.396642859244,2.68518639037046,0.481864362126107,3.49722146484333,0.000470131368182174,0.0477842763891301,"VNN2",8875
"ENSG00000166796",15.9109296911894,-3.60131744211566,0.743721946173498,-3.49770160138426,0.000469285878495686,0.0477842763891301,"LDHC",3948
"ENSG00000159753",1597.61900048918,2.93182777093124,0.552258316122251,3.4980510289022,0.000468671451095313,0.0477842763891301,"CARMIL2",146206
"ENSG00000255624",30.9841728952338,2.7459745816741,0.499714926768746,3.49394122157589,0.000475945794231026,0.0482161270557004,"RP11-564D11.3",NA
"ENSG00000232613",18.6672410135298,4.14744288265397,0.901109269269327,3.49285374148477,0.000477888175489579,0.0482541709526314,"AC007386.4",NA
"ENSG00000116824",890.965663345419,2.5400465932754,0.441102767975114,3.4913555413515,0.000480576268533218,0.0483670174575736,"CD2",914
"ENSG00000121966",7321.36301011053,2.59340627695037,0.456944303978729,3.48709079657232,0.0004883055474295,0.0489848402090759,"CXCR4",7852
"ENSG00000163600",201.111486247503,2.85437019943949,0.532618043178334,3.48161355626211,0.000498402404443382,0.0497264336758285,"ICOS",29851
"ENSG00000234484",3.08173124378298,4.50970618234187,1.00815050122264,3.48133158500189,0.000498927428185571,0.0497264336758285,"RP1-55C23.7",NA
